data_id,name,main_category,sub_cat,main_cat,lat,lng,neighborhood
382203,مطاحن مجحود جمعان الغامدي,grocery store,Markets,"Stores, offices and commercial services",20.0271534,41.4492849,shf
382200,ام زياد الاكلات الشعبيه,restaurant,Resturant,"Stores, offices and commercial services",20.0190476,41.4418564,shf
382199,كوب وربع,cafe,Cafes,"Stores, offices and commercial services",20.0178496,41.4471406,shf
382146,مركز اسعاف رغدان الموسمي,ambulance service,Other health services,Health,20.0232595,41.4381112,shf
382132,مسجد الشيخ ابراهيم جلال,mosque,Mosque,General facility,20.0210552,41.4316056,shf
382131,مسجد,mosque,Mosque,General facility,20.022582,41.4301374,shf
382099,درعه العطور,perfume store,Store,"Stores, offices and commercial services",20.020675,41.4327214,shf
382086,كفتيريا,cafeteria,Cafes,"Stores, offices and commercial services",20.0213424,41.4337004,shf
380571,مسجد المحلات الدور الثاني,mosque,Mosque,General facility,20.0117832,41.465427,shf
380566,مسجد,mosque,Mosque,General facility,20.0090202,41.4608319,shf
380557,النور لخدمات التغليف,staple food package,Commercial_service,"Stores, offices and commercial services",20.0101376,41.46216,shf
380547,تتبيله لبيع الدواجن تجهيز الوجبات,butcher shop deli,Commercial_service,"Stores, offices and commercial services",20.0084034,41.4617677,shf
380546,تتبيله الشيف الغامدي الدواجن,poultry store,Store,"Stores, offices and commercial services",20.0089274,41.4609199,shf
380545,ابوعياء لصيانه الاسلحه,hunting store,Store,"Stores, offices and commercial services",20.0114114,41.4651439,shf
380544,خياط ابيض اسود الخياطه الرجاليهblack white,men's clothing store,Store,"Stores, offices and commercial services",20.0115452,41.4606152,shf
380543,المنزل المفضل,gift shop,Commercial_service,"Stores, offices and commercial services",20.0103223,41.4616074,shf
380542,الطباعه الحراريه والاكريليك,gift wrap store,Store,"Stores, offices and commercial services",20.0114149,41.4615096,shf
380540,روزا لينا الازياء الراقيه,women's clothing store,Store,"Stores, offices and commercial services",20.0108182,41.4612791,shf
380627,صيدليه اسامه,pharmacy,Pharmacy,Health,20.0115736,41.4632452,shf
380612,صديق الحرف لتاجير الادوات ولالات,transportation service,Commercial_service,"Stores, offices and commercial services",20.0114465,41.4640775,shf
380601,بنشر التوفيق,chauffeur service,Commercial_service,"Stores, offices and commercial services",20.0104637,41.4632453,shf
380599,مؤسسه الساعه الذكيه الصيانه,watch repair service,Commercial_service,"Stores, offices and commercial services",20.0105585,41.4625425,shf
380586,عماره سعيد حمدان عبدااله الباحه,bed & breakfast,delete,delete,20.0100605,41.4627497,shf
380538,اناقه الرجل,men's clothing store,Store,"Stores, offices and commercial services",20.0092326,41.4609087,shf
380534,افين العباءات والحقائب,women's clothing store,Store,"Stores, offices and commercial services",20.0107616,41.4621656,shf
380531,الرميزان لذهب والمجوهرات فرع ٧٤ الباحه,jewelry store,Store,"Stores, offices and commercial services",20.0113183,41.4611283,shf
380525,ريشه نعام الوازم الحلاقه,barber supply store,Commercial_service,"Stores, offices and commercial services",20.0107657,41.4633719,shf
380523,محل النجوم المشالح الرجاليه,vintage clothing store,Store,"Stores, offices and commercial services",20.0118956,41.4603452,shf
380521,ميس تؤي الملابس الجاهزه,women's clothing store,Store,"Stores, offices and commercial services",20.0093861,41.462495,shf
380517,الزهراء الكهرباء,electrical supply store,Store,"Stores, offices and commercial services",20.0116275,41.4633881,shf
380514,رفيف الدواجن,poultry store,Store,"Stores, offices and commercial services",20.0099324,41.4596766,shf
380511,االؤلؤه البصريات,sunglasses store,Other health services,Health,20.0119684,41.4653605,shf
380506,العربيه العود,perfume store,Store,"Stores, offices and commercial services",20.0112245,41.4608314,shf
380504,محل العاب,toy store,Store,"Stores, offices and commercial services",20.0100521,41.4621546,shf
380503,دله الضيافه,nut store,Markets,"Stores, offices and commercial services",20.009544,41.4604748,shf
380502,مكتبه الاخلاص,stationery store,Store,"Stores, offices and commercial services",20.011979,41.4606914,shf
380497,اجود انواع الهيل,nut store,Markets,"Stores, offices and commercial services",20.0114357,41.4611839,shf
380495,مطرزات النجوم,clothing store,Store,"Stores, offices and commercial services",20.011032,41.4611367,shf
380493,مخبز الباحه,grocery store,Markets,"Stores, offices and commercial services",20.0100756,41.4648522,shf
380490,ام عبدالرحمن المنتجات الشعبيه,grocery store,Markets,"Stores, offices and commercial services",20.0112152,41.4605831,shf
380489,بقاله الدانه مني ماركت,grocery store,Markets,"Stores, offices and commercial services",20.0115912,41.4615353,shf
380488,سوبر ماركت النهضه,grocery store,Markets,"Stores, offices and commercial services",20.0113336,41.4639829,shf
380481,كافتيريا السلام,sandwich shop,Commercial_service,"Stores, offices and commercial services",20.0097647,41.4649981,shf
380479,طعميه روعه,restaurant,Resturant,"Stores, offices and commercial services",20.0105396,41.4613053,shf
380478,فوال المائده,restaurant,Resturant,"Stores, offices and commercial services",20.0096793,41.4602492,shf
380477,شاورما عالفحم,restaurant,Resturant,"Stores, offices and commercial services",20.0119699,41.465388,shf
380476,بوفيه كويا,restaurant,Resturant,"Stores, offices and commercial services",20.01019,41.4629663,shf
380474,بوفيه عدن,restaurant,Resturant,"Stores, offices and commercial services",20.0115388,41.4617318,shf
380465,مطعم خبير المندي,restaurant,Resturant,"Stores, offices and commercial services",20.0094932,41.4602733,shf
380459,شرمب وكراب shrimp crab,seafood restaurant,Resturant,"Stores, offices and commercial services",20.0082851,41.4616242,shf
380458,مشويات الريان,restaurant,Resturant,"Stores, offices and commercial services",20.0092765,41.4644818,shf
380457,شاورما بناره,fast food restaurant,Resturant,"Stores, offices and commercial services",20.0078007,41.460935,shf
380452,روشان لبيع المثلجات,ice cream shop,Commercial_service,"Stores, offices and commercial services",20.0085659,41.4619014,shf
380446,بوفيه الخليج,cafeteria,Cafes,"Stores, offices and commercial services",20.0119793,41.4653538,shf
380444,توت ورمان عصائر طبيعيه,coffee shop,Commercial_service,"Stores, offices and commercial services",20.0086901,41.461945,shf
380443,كافتريا السعوديه,cafeteria,Cafes,"Stores, offices and commercial services",20.0096433,41.4648866,shf
380441,محامص القوافل,coffee shop,Commercial_service,"Stores, offices and commercial services",20.0113273,41.4598932,shf
380439,اسرار الشاهي,coffee shop,Commercial_service,"Stores, offices and commercial services",20.0082686,41.461602,shf
380438,كرسبي,coffee shop,Commercial_service,"Stores, offices and commercial services",20.0104298,41.4631285,shf
380436,السعودي فود,cafe,Cafes,"Stores, offices and commercial services",20.010206,41.4628377,shf
380409,نجمه الاحبار لاحبار الطابعات,printer repair service,Commercial_service,"Stores, offices and commercial services",20.0144312,41.4552707,shf
380405,شركه تنظيف بالباحه الريان كلين تنظيف منازل تنظيف مجالس تنظيف كنب تنظيف خزانات مكافحه حشرات بالباحه,house cleaning service,Commercial_service,"Stores, offices and commercial services",20.0096237,41.4565515,shf
380375,مسجد حديقه الامير حسام,mosque,Mosque,General facility,20.0089946,41.4496884,shf
380374,مسجد عماره العييري,mosque,Mosque,General facility,20.0152676,41.4546528,shf
380354,محطه الشيخ,gas station,Gas station,"Stores, offices and commercial services",20.0137826,41.4557941,shf
380350,قطع غيار شركه الزقزوق لاعمال التكييف الصيانه spare parts,appliance parts supplier,company,"Stores, offices and commercial services",20.0175272,41.4542339,shf
380348,دابلن,boutique,Commercial_service,"Stores, offices and commercial services",20.0079638,41.4530782,shf
380346,متبل وجاهز الدواجن,butcher shop,Commercial_service,"Stores, offices and commercial services",20.0093037,41.4567869,shf
380344,جبال لبنان الشيش والمعسل والرحلات,tobacco shop,Commercial_service,"Stores, offices and commercial services",20.0150922,41.454836,shf
380339,قمرا الحلويات,candy store,Store,"Stores, offices and commercial services",20.0091213,41.456018,shf
380331,عسل روز الباحه,store,Store,"Stores, offices and commercial services",20.0103437,41.4592942,shf
380269,شاورما علي الفحم,restaurant,Resturant,"Stores, offices and commercial services",20.0124968,41.4583852,shf
380268,ملحمه السوداني,restaurant,Resturant,"Stores, offices and commercial services",20.0097248,41.4574469,shf
380267,اسماك البحر الاحمر,fish & chips restaurant,Resturant,"Stores, offices and commercial services",20.0122096,41.4594077,shf
380264,شورم,sandwich shop,Commercial_service,"Stores, offices and commercial services",20.0123577,41.4587857,shf
380262,بوفيه فلافل حمص,restaurant,Resturant,"Stores, offices and commercial services",20.0090385,41.45878,shf
380260,بوفيه فتافيت,restaurant,Resturant,"Stores, offices and commercial services",20.0093935,41.4571167,shf
380254,قهوه المساء,cafe,Cafes,"Stores, offices and commercial services",20.0095583,41.4495616,shf
380253,ratio speciality coffee ريشيو القهوه المختصه,cafe,Cafes,"Stores, offices and commercial services",20.0076341,41.4512845,shf
380147,نفق المعيصم,transportation escort service,delete,delete,20.0166922,41.4375929,shf
378683,سوبر فرايز الافضل,fast food restaurant,Resturant,"Stores, offices and commercial services",20.0064744,41.4624585,shf
378681,دكان الريف,fast food restaurant,Resturant,"Stores, offices and commercial services",20.0066511,41.4626181,shf
378680,جلسات,coffee shop,Commercial_service,"Stores, offices and commercial services",20.004591,41.4607149,shf
378679,شاهي علي الجمر,coffee shop,Commercial_service,"Stores, offices and commercial services",19.9996662,41.4657691,shf
378678,مقهي كرلمه شمس القهوه سابقا,coffee shop,Cafes,"Stores, offices and commercial services",20.0065096,41.4624885,shf
378675,مقهي ماجينتك درايف,cafe,Cafes,"Stores, offices and commercial services",20.0057696,41.4619365,shf
378660,معهد رؤيه المستقبل التدريب واالغات,education center,delete,delete,20.0031752,41.4592568,shf
378641,مركز اسعاف الباحه 1,ambulance service,Other health services,Health,20.0029189,41.4584694,shf
378640,شركه تنظيف بالباحه العربي تنظيف كنب تنظيف خزانات مكافحه حشرات بالباحه,house cleaning service,Commercial_service,"Stores, offices and commercial services",20.0052347,41.4534169,shf
378634,محافظه المويه الجديد,lodging,Commercial_service,"Stores, offices and commercial services",20.0030809,41.4575897,shf
378633,جامع الملك عبدالعزيز,mosque,Mosque,General facility,20.0025025,41.45459,shf
378632,مسجد,mosque,Mosque,General facility,20.0071199,41.4578375,shf
378630,مركز تعاطف الرعايه النهاريه منطقه الباحه,school,School,Education,20.0028239,41.4581041,shf
378629,مدارس جيل المستقبل الاهليه,school,School,Education,20.0049177,41.4574011,shf
378626,مستودع النهضه,food products supplier,company,"Stores, offices and commercial services",20.0028583,41.4593262,shf
378623,الرشاقه الجمال,health and beauty shop,Commercial_service,"Stores, offices and commercial services",20.0065982,41.451881,shf
378585,الضوء الداكن,coffee shop,Commercial_service,"Stores, offices and commercial services",20.0070473,41.450228,shf
378584,مقهي,cafe,Cafes,"Stores, offices and commercial services",20.0071895,41.4501178,shf
378750,مغسله raf راف,car wash,Commercial_service,"Stores, offices and commercial services",20.0059238,41.4603726,shf
378748,مغسله المسواري السيارات,car wash,Commercial_service,"Stores, offices and commercial services",20.002134,41.4617291,shf
378737,النايف الصيانه,computer support and services,company,"Stores, offices and commercial services",20.0071803,41.4629794,shf
378736,خالد الحاسبات,computer repair service,Commercial_service,"Stores, offices and commercial services",20.0068972,41.4627517,shf
378735,بنشر المسواري,oil change service,Commercial_service,"Stores, offices and commercial services",20.0021645,41.4618934,shf
378724,مصلي رجال,mosque,Mosque,General facility,20.0039053,41.4597076,shf
378712,محطه نفط,alternative fuel station,Gas station,"Stores, offices and commercial services",20.0023441,41.4617871,shf
378705,مفروشات بيوتات الذوق,home goods store,Store,"Stores, offices and commercial services",20.0062789,41.460271,shf
377596,سطحه ابو عمر,transportation service,Commercial_service,"Stores, offices and commercial services",19.9952045,41.4586513,shf
315514,مراكز التعاون لخدمات السيارات,tire shop,Commercial_service,"Stores, offices and commercial services",21.4156281,39.3327376,shf
315512,اراجيلكم المعسلات,tobacco shop,Commercial_service,"Stores, offices and commercial services",21.4156478,39.3344096,shf
315510,تسالي مرسي مطروح جده الميزان,nut store,Markets,"Stores, offices and commercial services",21.4158125,39.3340625,shf
315509,التميز لزينه الشاحنات والحافلات وقطع الغيار محطه الميزان,store,Store,"Stores, offices and commercial services",21.4146597,39.3346489,shf
315508,تراثيات,store,Store,"Stores, offices and commercial services",21.4155252,39.3346034,shf
315503,تموينات الثمرات,grocery store,Markets,"Stores, offices and commercial services",21.4160258,39.3337094,shf
315497,مسجد الميزان,mosque,Mosque,General facility,21.4162889,39.3337815,shf
315487,مسجد محطه الميزان,mosque,Mosque,General facility,21.4151013,39.335367,shf
315484,الطازج,chicken restaurant,Resturant,"Stores, offices and commercial services",21.4172961,39.3337369,shf
315483,شاورما برجر,hong kong style fast food restaurant,Resturant,"Stores, offices and commercial services",21.4146774,39.338998,shf
315482,كواليتي ايس كريم,ice cream shop,Commercial_service,"Stores, offices and commercial services",21.4150597,39.337372,shf
315480,مطعم الفردوس,asian restaurant,Resturant,"Stores, offices and commercial services",21.4150938,39.3374497,shf
315479,طعميه السلطان,fast food restaurant,Resturant,"Stores, offices and commercial services",21.4163182,39.3346183,shf
315478,شاورمتك shawermatac,shawarma restaurant,Resturant,"Stores, offices and commercial services",21.4150526,39.3369428,shf
315477,مطاعم لقمه القريه,restaurant,Resturant,"Stores, offices and commercial services",21.4149256,39.3374564,shf
315476,عصير وساندوتش الثمرات,buffet restaurant,Resturant,"Stores, offices and commercial services",21.4160489,39.3336283,shf
315475,بوفيه الميزان,buffet restaurant,Resturant,"Stores, offices and commercial services",21.4153499,39.3347538,shf
315474,عرائسي مزاج,buffet restaurant,Resturant,"Stores, offices and commercial services",21.4146637,39.3389357,shf
315473,فلفله,buffet restaurant,Resturant,"Stores, offices and commercial services",21.4155011,39.3346415,shf
315472,ايميز,restaurant,Resturant,"Stores, offices and commercial services",21.4165308,39.3341224,shf
315468,شاي جمر ابو علي,coffee shop,Commercial_service,"Stores, offices and commercial services",21.4153386,39.337709,shf
315467,بيت القهوه الفرنسيه,coffee shop,Cafes,"Stores, offices and commercial services",21.4149205,39.336146,shf
315465,kyanكيان,coffee shop,Commercial_service,"Stores, offices and commercial services",21.4159375,39.3351875,shf
315462,ميكاتو 4,coffee shop,Commercial_service,"Stores, offices and commercial services",21.4164696,39.3342861,shf
315460,مزيان,cafe,Cafes,"Stores, offices and commercial services",21.4158494,39.3359675,shf
315458,كويك كافيه,cafe,Cafes,"Stores, offices and commercial services",21.4150978,39.3358501,shf
229564,تموينات واسواق ربوع الشفا,supermarket,Markets,"Stores, offices and commercial services",24.5788146,46.7110277,shf
229562,ابتدائيه قتيبه بن مسلم,elementary school,School,Education,24.5779117,46.7109597,shf
229559,وادي حنيفه,garden,Park,General facility,24.5803624,46.7134467,shf
229553,مسجد النميله,mosque,Mosque,General facility,24.5835568,46.7095105,shf
229547,دكه ابو رياض العبود,resort hotel,Resort,Hopspitality,24.5796999,46.7101793,shf
229535,مؤسسه بيت الاطارات,tire shop,Commercial_service,"Stores, offices and commercial services",24.5789056,46.70228,shf
229533,تموينات سعيد صالح بن سعيد اليامي,supermarket,Markets,"Stores, offices and commercial services",24.5800328,46.7034193,shf
229530,sasco palm نخله ساسكو,grocery store,Markets,"Stores, offices and commercial services",24.5779375,46.7010625,shf
229528,مجمع النورالتعليمي,preschool,School,Education,24.5788437,46.7041901,shf
229524,دار النور لتحفيظ القران الكريم,religious school,School,Education,24.5790254,46.7031028,shf
229518,كنوز العنايه,cosmetics store,Store,"Stores, offices and commercial services",24.5785807,46.7020387,shf
229513,المحيط المباشر الشحن الدولي مصر,shipping service,company,"Stores, offices and commercial services",24.5802925,46.7036002,shf
229512,مسجد عبدالعزيز ال الشيخ,mosque,Mosque,General facility,24.5777422,46.7061553,shf
229507,مسجد,mosque,Mosque,General facility,24.5809993,46.7044597,shf
229504,الشيخ محمد,hotel,Hotel,Hopspitality,24.5789808,46.7024914,shf
229503,مغاسل ركن نجم البلور,laundry,Commercial_service,"Stores, offices and commercial services",24.5802612,46.7036171,shf
225168,ابي المجد بن كمال,lodging,Commercial_service,"Stores, offices and commercial services",24.5694865,46.6931456,shf
225167,রিপন আহমেদ ripon ahammed,homestay,Commercial_service,"Stores, offices and commercial services",24.5673048,46.6959429,shf
225165,مشغل الخياطه النسائيه,dressmaker,Commercial_service,"Stores, offices and commercial services",24.5688125,46.6952979,shf
225163,الخريص العود,perfume store,Store,"Stores, offices and commercial services",24.5695615,46.6941326,shf
225157,مغاسل بن عتيق,laundry,Commercial_service,"Stores, offices and commercial services",24.5673209,46.695982,shf
225154,مجمع اسنان الشفا,hospital,Hospital,Health,24.5714077,46.6959897,shf
225153,مسجد الاخيار,hospital,Hospital,Health,24.5736665,46.6957992,shf
225148,نادي رياضي رجالي,gym,Commercial_service,"Stores, offices and commercial services",24.5712401,46.6922954,shf
225146,مركز قلعه الابطال الرياضي الشفا,gym,Commercial_service,"Stores, offices and commercial services",24.5711347,46.6934043,shf
225144,سليب هاي,furniture store,Store,"Stores, offices and commercial services",24.5730112,46.6943733,shf
225143,مركز الرعايه الصحيه الاوليه بحي الشفاء الاول,public medical center,Other health services,Health,24.5718968,46.6954749,shf
225528,متوسطه زياد بن عبدااله بنين,middle school,School,Education,24.5709029,46.7167697,shf
225524,المسجد الحجري,mosque,Mosque,General facility,24.5747075,46.7164646,shf
225516,شاليهات لاڤانا,resort hotel,delete,delete,24.5729173,46.7198723,shf
225508,بليله ابو يوسف,nasi restaurant,Resturant,"Stores, offices and commercial services",24.5695645,46.7167285,shf
225507,20na مشروبات وحلا,fast food restaurant,Resturant,"Stores, offices and commercial services",24.5687282,46.7165095,shf
225506,شاورما تونز 2,restaurant,Resturant,"Stores, offices and commercial services",24.5690539,46.7168703,shf
225505,مقهي دله ابو نايف,tea house,Cafes,"Stores, offices and commercial services",24.5689988,46.7166312,shf
225504,مشغل فهد الخياطه النسائيه,dressmaker,Commercial_service,"Stores, offices and commercial services",24.576944,46.707551,shf
225502,حلويات مستاف القصيم,candy store,Store,"Stores, offices and commercial services",24.5709372,46.7073819,shf
225501,مساعد مبروك سعيد المطيري السباكه والكهرباء,electrical supply store,Store,"Stores, offices and commercial services",24.5710265,46.7073145,shf
225499,بقاله الخير,grocery store,Markets,"Stores, offices and commercial services",24.5758744,46.7092828,shf
225496,برنامج الرياحين لتحفيظ القران الكريم فرع الشفا,school,School,Education,24.5760606,46.7088411,shf
225495,دار حفصه بنت عمر النسائيه لتحفيظ القران الكريم بالرياض حي الشفا,school,School,Education,24.5747697,46.7092853,shf
225492,مدرسه متوسطه ابن المقفع,school,School,Education,24.5757261,46.7075337,shf
225488,مؤسسه هياءالعيسي,business park,delete,delete,24.5715284,46.7113133,shf
225487,مسجد الشيخ اسماعيل الجوعي,mosque,Mosque,General facility,24.5699993,46.71055,shf
225486,جامع الشبل,mosque,Mosque,General facility,24.5729308,46.7151033,shf
225485,مسجد الشيخ محمد بن منصور الجربوع,mosque,Mosque,General facility,24.5706061,46.7143761,shf
225484,مسجد عمر بن الخطاب,mosque,Mosque,General facility,24.5727066,46.7090489,shf
225482,مصلي الدكه,mosque,Mosque,General facility,24.5676874,46.7128687,shf
225481,مسجد حذيفه ابن اليمان,mosque,Mosque,General facility,24.574661,46.7129996,shf
225480,مسجد المديهش,mosque,Mosque,General facility,24.5727616,46.7128401,shf
225475,بيت الناس,hostel,Commercial_service,"Stores, offices and commercial services",24.5769827,46.7104194,shf
225474,مغاسل اتوماتيكيه,dry cleaner,Commercial_service,"Stores, offices and commercial services",24.5700295,46.7068602,shf
225472,ورق عنب نجلاء,family restaurant,Resturant,"Stores, offices and commercial services",24.5686259,46.7156253,shf
225470,بوفيه زاد,fast food restaurant,Resturant,"Stores, offices and commercial services",24.5707173,46.707044,shf
225467,مؤسسه سعود العجالين,restaurant,Resturant,"Stores, offices and commercial services",24.5715629,46.7074046,shf
225465,عربه ابراهيم الاطعمه,restaurant,Resturant,"Stores, offices and commercial services",24.5685855,46.7143745,shf
225463,شاهي ابو نايف,cafe,Cafes,"Stores, offices and commercial services",24.5691708,46.7162644,shf
225459,تموينات‎,grocery store,Markets,"Stores, offices and commercial services",24.5770613,46.7076984,shf
225456,تموينات المسراك,supermarket,Markets,"Stores, offices and commercial services",24.5767239,46.7013445,shf
225455,مؤسسه اموال البركه التجاره والتقسيط,air conditioning contractor,company,"Stores, offices and commercial services",24.5764762,46.6987648,shf
225454,مقله البصريات mugla optical‎‎,optician,Other health services,Health,24.5714233,46.6988177,shf
225452,اربعه الكلف والوازم الخياطه,embroidery shop,Commercial_service,"Stores, offices and commercial services",24.5694355,46.7014089,shf
225451,هدايا المواليد والمناسبات,gift shop,Commercial_service,"Stores, offices and commercial services",24.5694358,46.7014083,shf
225450,محامص وعطاره الصويا,coffee roasters,Cafes,"Stores, offices and commercial services",24.5694464,46.7014043,shf
225449,شوكوريڤ chocoreve,chocolate shop,Commercial_service,"Stores, offices and commercial services",24.573068,46.6975641,shf
225447,ظافر التموين الغذائي,supermarket,Markets,"Stores, offices and commercial services",24.5763469,46.7017013,shf
225445,الجزيره لافران البيتزا والمندي,pottery store,Store,"Stores, offices and commercial services",24.5769734,46.6994876,shf
225444,شركه كشف تسربات المياه بالرياض عزل اسطح فوم عزل خزانات بالرياض,store,Store,"Stores, offices and commercial services",24.5673529,46.7030446,shf
225441,نقشات ثوب مطرز ولادي,children's clothing store,Store,"Stores, offices and commercial services",24.5688478,46.701356,shf
225439,احلام اميرا الازياء النسائيه dreams amira boutique,women's clothing store,Store,"Stores, offices and commercial services",24.5684366,46.7036907,shf
225437,نجديه الازياء,women's clothing store,Store,"Stores, offices and commercial services",24.5694361,46.7014136,shf
225436,روائع طفولتي,baby clothing store,Store,"Stores, offices and commercial services",24.5694419,46.7014032,shf
225435,عطر صبايا,perfume store,Store,"Stores, offices and commercial services",24.5694452,46.7014324,shf
225434,مؤسسه طفلي اشيك,baby store,Store,"Stores, offices and commercial services",24.5694483,46.7014043,shf
225433,بيك هاوس,candy store,Store,"Stores, offices and commercial services",24.5689339,46.700883,shf
225432,cardial كارديال,watch store,Store,"Stores, offices and commercial services",24.5693893,46.7014318,shf
225428,معرض توباز العطور,perfume store,Store,"Stores, offices and commercial services",24.5696695,46.7014079,shf
225424,شركه الحذاء العائلي التجاره,boot store,Store,"Stores, offices and commercial services",24.569448,46.7014123,shf
225423,adidas outlet al shifa delta اديداس اوتليت الشفا,sportswear store,Commercial_service,"Stores, offices and commercial services",24.5691826,46.7006788,shf
225419,مؤسسه سنه الافكار التجاره,men's clothing store,Store,"Stores, offices and commercial services",24.5694419,46.7014116,shf
225417,باجه,nut store,Markets,"Stores, offices and commercial services",24.5730913,46.6972473,shf
225416,مغسله ملابس,clothing store,Commercial_service,"Stores, offices and commercial services",24.5755312,46.7055326,shf
225415,الذواقه,nut store,Markets,"Stores, offices and commercial services",24.5680877,46.7015955,shf
225414,العربيه العود arabian oud,perfume store,Store,"Stores, offices and commercial services",24.5725618,46.697946,shf
225411,درجات البناء السباكه والكهرباء,electrical supply store,Store,"Stores, offices and commercial services",24.5743831,46.7031024,shf
225410,السكب اسواق العوده,shoe store,Store,"Stores, offices and commercial services",24.5692258,46.7023323,shf
225408,تموينات جيهان عبدالعزيز السويلم,grocery store,Markets,"Stores, offices and commercial services",24.5682148,46.6969114,shf
225406,متجر همس الورود matjar hams alwrood,perfume store,Store,"Stores, offices and commercial services",24.5719073,46.6984317,shf
225403,اسواق ومخابز نبع القصيم,supermarket,Markets,"Stores, offices and commercial services",24.5741841,46.7034933,shf
225401,بارق دبي,supermarket,Markets,"Stores, offices and commercial services",24.568018,46.7033921,shf
225400,بقاله الشفا,supermarket,Markets,"Stores, offices and commercial services",24.5745135,46.7031726,shf
225399,مستودع متجر العطور التجاره,warehouse,Commercial_service,"Stores, offices and commercial services",24.5673452,46.7024146,shf
225398,روضه براعم الايمان المتطوره,private educational institution,Other education services,Education,24.5711131,46.6973709,shf
225397,زراره ابن اوف,school,School,Education,24.5705403,46.7006828,shf
225396,دار ام كلثوم النسائيه لتحفيظ القران الكريم,religious school,School,Education,24.571204,46.6974383,shf
225395,معهد صانيه,school,School,Education,24.5690494,46.7030104,shf
225394,زيد بن علي الجريسي,school,School,Education,24.5675319,46.7006864,shf
225392,متوسطه الشفا,school,School,Education,24.5703711,46.7001358,shf
225391,ثانويه الشفابنين,school,School,Education,24.5687743,46.7022303,shf
225390,مدرسه 212 ابتدائيه,school,School,Education,24.568018,46.7033921,shf
225387,مدرسه التيسير الابتدائيه,school,School,Education,24.5716632,46.6994077,shf
225385,المدرسه المتوسطه الثالثه,school,School,Education,24.5738817,46.7013903,shf
225383,قرطاسيه,school,School,Education,24.5720365,46.7003639,shf
225380,مدارس الشفا الاهليه بنين بنات,school,School,Education,24.5673983,46.7030595,shf
225379,رمز المشاريع السباكه والكهرباء,plumbing supply store,Store,"Stores, offices and commercial services",24.5771567,46.7013543,shf
225378,الفطر dxn spurilina,pharmacy,Pharmacy,Health,24.5689868,46.699751,shf
225377,nahdi pharmacy صيدليه النهدي,pharmacy,Pharmacy,Health,24.5719,46.6984,shf
225376,صيدليه ساريه الدواء,pharmacy,Pharmacy,Health,24.57447,46.7045844,shf
225375,صيدليه المترك al metrek pharmacy,pharmacy,Pharmacy,Health,24.5759709,46.7023169,shf
225374,صيدليه الدواء,pharmacy,Pharmacy,Health,24.5712319,46.6990188,shf
225373,مواقف خاصه بمصرف الراجحي,parking lot,delete,delete,24.5763265,46.6993662,shf
225372,ملعب اطفال الشفاء الاول,garden,Park,General facility,24.5718403,46.6967174,shf
225371,حديقه الشفاء الاولي,garden,Park,General facility,24.5685637,46.6992048,shf
225369,مسجد الجميح اسواق الشفاء,mosque,Mosque,General facility,24.5675819,46.7033823,shf
225367,مسجد الشفا مول,mosque,Mosque,General facility,24.5698741,46.7005607,shf
225361,جامع الفاروق,mosque,Mosque,General facility,24.571548,46.7036319,shf
225359,مسجد,mosque,Mosque,General facility,24.569369,46.7035531,shf
225358,مسجد عثمان بن عفان رضي االه عنه,mosque,Mosque,General facility,24.5674418,46.6992529,shf
225357,مسجد الشيخ فهد بن علي ال اسماعيل,mosque,Mosque,General facility,24.5772415,46.7009112,shf
225354,مهند عتين,lodging,Commercial_service,"Stores, offices and commercial services",24.5684881,46.7036674,shf
225351,معرض الحربي السيارات,indoor lodging,Commercial_service,"Stores, offices and commercial services",24.568018,46.7033921,shf
225350,عبدااله محمد ال حسنه,lodging,Commercial_service,"Stores, offices and commercial services",24.5676082,46.7016021,shf
225347,عيدالعزيز الجمعان,lodging,Commercial_service,"Stores, offices and commercial services",24.5673372,46.6978906,shf
225345,البيت,homestay,Commercial_service,"Stores, offices and commercial services",24.5709727,46.6967896,shf
225341,مغسله بدر,laundry,Commercial_service,"Stores, offices and commercial services",24.5710211,46.6987017,shf
225340,مغسله ملابس,laundromat,Commercial_service,"Stores, offices and commercial services",24.5687971,46.6963964,shf
225339,مغاسل,laundry,Commercial_service,"Stores, offices and commercial services",24.5707378,46.6982688,shf
225338,مغسله,laundry,Commercial_service,"Stores, offices and commercial services",24.5723146,46.700775,shf
225337,مغاسل توب 1 top 1 car wash,laundromat,Commercial_service,"Stores, offices and commercial services",24.5689639,46.7030807,shf
225336,مغسله روعه الجبر,laundry,Commercial_service,"Stores, offices and commercial services",24.5686747,46.7029992,shf
225335,مجمع العالمي لطب الاسنان,hospital,Hospital,Health,24.5682445,46.7014587,shf
225334,ممرخه ام احمد,hospital,Hospital,Health,24.5699746,46.7060378,shf
225332,حوريه الشرق الفخار,pottery store,Store,"Stores, offices and commercial services",24.5763984,46.6986797,shf
225331,فني مطابخ ابومنه,home goods store,Store,"Stores, offices and commercial services",24.5688487,46.7014879,shf
225330,فنی مطابخ الالمونیوم,home goods store,Store,"Stores, offices and commercial services",24.5673452,46.7024146,shf
225329,مؤسسه بريده الحديثه,home goods store,Store,"Stores, offices and commercial services",24.5772804,46.6998971,shf
225328,تفصيل مطابخ بالررياض 2029,home goods store,Store,"Stores, offices and commercial services",24.5682778,46.7032122,shf
